!----------------------------------------------------------------------------------------------------------------------
!Location Information
!----------------------------------------------------------------------------------------------------------------------
&location
 latitude               =  40.01                                ! latitude [degrees]
 longitude              = -88.37                                ! longitude [degrees]
 vegetation_category    = 12                                    ! category based on land_cover_source
 soil_category          = 8                                     ! soil texture class
 deep_soil_temperature  = 285.0                                 ! deep soil temperature [K]
 elevation              = 218.0                                 ! elevation [m]
 sea_ice                = 0.0                                   ! sea ice fraction [-] (should be 0.0 for a land point)
 maximum_vegetation_pct = 96.0                                  ! maximum annual vegetation percentage [0-100]
 minimum_vegetation_pct = 1.0                                   ! minimum annual vegetation percentage [0-100]
 land_mask              = 1                                     ! land mask [-] (should be 1 for a land point)
 nsoil                  = 4                                     ! number of soil layers
/
!----------------------------------------------------------------------------------------------------------------------
!Initial States
!----------------------------------------------------------------------------------------------------------------------
&initial
 snow_depth             =  0.01                                 ! snow depth [m]
 snow_water_equivalent  =  1.0                                  ! snow water equivalent [mm]
 canopy_water           =  0.01                                 ! canopy water [mm]
 skin_temperature       =  263.7                                ! skin temperature [K]
 soil_layer_thickness   =  0.10,    0.30,    0.60,    1.00      ! layer thicknesses [m]
2001 05 12 02 30     4.880   283.550 0.0041503   998.000     0.000   269.000     0.000
2001 05 12 03 00     5.010   282.550 0.0040948   998.000     0.000   267.000     0.000
2001 05 12 03 30     4.810   282.150 0.0038850   998.000     0.000   265.000     0.000
2001 05 12 04 00     3.900   281.450 0.0039241   998.000     0.000   265.000     0.000
2001 05 12 04 30     4.250   280.850 0.0039905   998.000     0.000   263.000     0.000
2001 05 12 05 00     3.290   280.350 0.0040278   998.000     0.000   262.000     0.000
2001 05 12 05 30     3.130   279.750 0.0040114   998.000     0.000   263.000     0.000
2001 05 12 06 00     2.920   279.650 0.0039657   998.000     0.000   262.000     0.000
2001 05 12 06 30     2.390   279.550 0.0039044   999.000     0.000   261.000     0.000
2001 05 12 07 00     2.710   279.050 0.0039458   999.000     0.000   261.000     0.000
2001 05 12 07 30     2.350   279.050 0.0039807   999.000     0.000   261.000     0.000
2001 05 12 08 00     1.640   278.050 0.0040977   999.000     0.000   260.000     0.000
2001 05 12 08 30     0.330   277.550 0.0040561   999.000     0.000   259.000     0.000
2001 05 12 09 00     0.600   278.150 0.0039027   999.000     0.000   258.000     0.000
2001 05 12 09 30     0.460   278.150 0.0038536   999.000     0.000   258.000     0.000
2001 05 12 10 00     1.250   278.250 0.0038201   999.000     0.000   258.000     0.000
2001 05 12 10 30     2.350   278.250 0.0038201   999.000    16.000   257.000     0.000
2001 05 12 11 00     1.290   279.050 0.0040736   999.000    76.000   258.000     0.000
2001 05 12 11 30     2.260   280.850 0.0039076   999.000   159.000   258.000     0.000
2001 05 12 12 00     1.880   282.450 0.0032870   999.000   251.000   259.000     0.000
2001 05 12 12 30     1.720   283.250 0.0031489  1000.000   348.000   262.000     0.000
2001 05 12 13 00     0.870   284.050 0.0030045  1000.000   444.000   264.000     0.000
2001 05 12 13 30     0.930   285.350 0.0027428  1000.000   538.000   267.000     0.000
2001 05 12 14 00     1.150   286.550 0.0029609   999.000   623.000   269.000     0.000
2001 05 12 14 30     2.110   287.450 0.0036894   999.000   702.000   273.000     0.000
2001 05 12 15 00     2.830   287.950 0.0040739   999.000   772.000   274.000     0.000
2001 05 12 15 30     2.090   288.750 0.0034586   999.000   833.000   277.000     0.000
2001 05 12 16 00     1.930   289.950 0.0036985   999.000   877.000   280.000     0.000
2001 05 12 16 30     1.790   290.650 0.0038791   999.000   909.000   283.000     0.000
2001 05 12 17 00     2.150   291.250 0.0039121   999.000   934.000   289.000     0.000
2001 05 12 17 30     2.370   291.750 0.0036485   999.000   917.000   296.000     0.000
2001 05 12 18 00     1.850   291.950 0.0034404   998.000   656.000   333.000     0.000
2001 05 12 18 30     1.790   292.450 0.0032556   998.000   672.000   346.000     0.000
2001 05 12 19 00     1.980   292.250 0.0031737   998.000   365.000   354.000     0.000
2001 05 12 19 30     1.440   292.350 0.0031690   997.000   323.000   357.000     0.000
2001 05 12 20 00     1.300   292.350 0.0033500   997.000   329.000   358.000     0.000
2001 05 12 20 30     1.310   292.850 0.0035280   997.000   461.000   348.000     0.000
2001 05 12 21 00     1.750   293.250 0.0035762   996.000   294.000   352.000     0.000
2001 05 12 21 30     1.360   292.850 0.0035028   996.000   187.000   357.000     0.000
2001 05 12 22 00     1.100   292.850 0.0034884   996.000   187.000   359.000     0.000
2001 05 12 22 30     0.790   293.150 0.0036163   995.000   162.000   342.000     0.000
2001 05 12 23 00     1.050   292.950 0.0037311   995.000    88.000   313.000     0.000
2001 05 12 23 30     0.930   292.650 0.0039039   995.000    73.000   313.000     0.000
2001 05 13 00 00     1.060   292.050 0.0038836   995.000    25.000   314.000     0.000
2001 05 13 00 30     1.840   291.250 0.0044234   995.000     3.000   365.000     0.000
2001 05 13 01 00     1.800   291.050 0.0052056   995.000     0.000   372.000     0.000
2001 05 13 01 30     0.380   290.350 0.0056461   995.000     0.000   365.000     0.000
2001 05 13 02 00     0.050   289.950 0.0055283   995.000     0.000   360.000     0.000
2001 05 13 02 30     0.650   289.550 0.0056119   995.000     0.000   358.000     0.000
2001 05 13 03 00     1.080   289.350 0.0056564   995.000     0.000   320.000     0.000
2001 05 13 03 30     1.180   288.550 0.0056152   995.000     0.000   304.000     0.000
2001 05 13 04 00     1.390   288.050 0.0054156   995.000     0.000   301.000     0.000
2001 05 13 04 30     1.150   287.350 0.0053431   996.000     0.000   327.000     0.000
2001 05 13 05 00     1.310   287.650 0.0054225   995.000     0.000   359.000     0.000
2001 05 13 05 30     1.610   288.350 0.0054564   995.000     0.000   347.000     0.000
2001 05 13 06 00     2.010   287.950 0.0057301   995.000     0.000   325.000     0.000
2001 05 13 06 30     1.960   286.250 0.0060207   995.000     0.000   316.000     0.000
2001 05 13 07 00     2.490   286.250 0.0057705   994.000     0.000   331.000     0.000
2001 05 13 07 30     2.550   285.650 0.0056660   994.000     0.000   327.000     0.000
2001 05 13 08 00     2.490   285.550 0.0056050   995.000     0.000   330.000     0.000
2001 05 13 08 30     2.410   285.950 0.0055779   995.000     0.000   336.000     0.000
2001 05 13 09 00     2.320   285.750 0.0056701   995.000     0.000   333.000     0.000
2001 05 13 09 30     3.250   286.450 0.0054852   995.000     0.000   352.000     0.000
2001 05 13 10 00     2.410   287.050 0.0055546   995.000     1.000   371.000     0.000
2001 05 13 10 30     3.680   287.450 0.0053833   995.000    18.000   355.000     0.000
2001 05 13 11 00     3.540   287.850 0.0055669   995.000    46.000   368.000     0.000
2001 05 13 11 30     3.720   288.550 0.0055382   995.000    54.000   375.000     0.000
2001 05 13 12 00     2.980   288.850 0.0059888   994.000   133.000   347.000     0.000
2001 05 13 12 30     4.100   290.250 0.0050269   994.000   207.000   342.000     0.000
2001 05 13 13 00     4.700   291.250 0.0044279   994.000   160.000   364.000     0.000
2001 05 13 13 30     5.740   292.050 0.0042443   994.000   322.000   353.000     0.000
2001 05 13 14 00     7.090   293.150 0.0042077   994.000   417.000   341.000     0.000
2001 05 13 14 30     6.800   293.950 0.0046996   994.000   411.000   353.000     0.000
2001 05 13 15 00     6.260   294.350 0.0051496   994.000   391.000   364.000     0.000
2001 05 13 15 30     5.560   294.050 0.0053664   994.000   197.000   373.000     0.000
2001 05 13 16 00     4.750   293.550 0.0055801   994.000   139.000   380.000     0.000
2001 05 13 16 30     6.030   292.950 0.0058909   993.000   120.000   380.000     0.000
2001 05 13 17 00     5.310   292.950 0.0060511   993.000   138.000   381.000     0.000
2001 05 13 17 30     5.180   292.750 0.0066159   992.000   138.000   383.000     0.000
2001 05 13 18 00     4.190   292.750 0.0073511   992.000   181.000   384.000     0.000
2001 05 13 18 30     3.940   291.750 0.0083955   992.000    84.000   380.000     0.000
2001 05 13 19 00     3.800   292.150 0.0086041   991.000   133.000   374.000     0.000
2001 05 13 19 30     4.070   293.550 0.0085846   991.000   231.000   370.000     0.000
2001 05 13 20 00     4.010   294.950 0.0088557   990.000   314.000   368.000     0.000
2001 05 13 20 30     4.050   295.950 0.0090624   990.000   290.000   367.000     0.000
2001 05 13 21 00     3.810   296.950 0.0092183   990.000   386.000   362.000     0.000
2001 05 13 21 30     4.340   297.950 0.0092441   989.000   400.000   358.000     0.000
2001 05 13 22 00     5.010   298.350 0.0091832   989.000   402.000   361.000     0.000
2001 05 13 22 30     4.820   298.850 0.0091773   988.000   283.000   362.000     0.000
2001 05 13 23 00     5.320   298.850 0.0093666   988.000   173.000   363.000     0.000
2001 05 13 23 30     5.410   298.050 0.0094897   988.000    93.000   362.000     0.000
2001 05 14 00 00     4.940   296.950 0.0095374   988.000    38.000   364.000     0.000
2001 05 14 00 30     4.470   296.050 0.0095097   988.000    10.000   365.000     0.000
2001 05 14 01 00     4.760   295.150 0.0094641   987.000     0.000   356.000     0.000
2001 05 14 01 30     4.570   294.350 0.0094583   987.000     0.000   356.000     0.000
2001 05 14 02 00     4.040   293.650 0.0095641   987.000     0.000   353.000     0.000
2001 05 14 02 30     3.400   292.850 0.0096988   987.000     0.000   354.000     0.000
2001 05 14 03 00     2.560   292.550 0.0099492   987.000     0.000   359.000     0.000
2001 05 14 03 30     2.310   292.550 0.0103370   987.000     0.000   358.000     0.000
2001 05 14 04 00     2.450   292.750 0.0108311   987.000     0.000   362.000     0.000
2001 05 14 04 30     1.810   292.050 0.0109370   987.000     0.000   356.000     0.000
2001 05 14 05 00     1.540   292.050 0.0114667   987.000     0.000   353.000     0.000
2001 05 14 05 30     3.290   292.350 0.0119531   986.000     0.000   349.000     0.000
2001 05 14 06 00     4.270   292.450 0.0119833   985.000     0.000   349.000     0.000
2001 05 14 06 30     5.630   293.150 0.0119509   985.000     0.000   352.000     0.000
2001 05 14 07 00     5.850   293.750 0.0120019   985.000     0.000   361.000     0.000
2001 05 14 07 30     4.840   293.350 0.0119039   985.000     0.000   358.000     0.000
2001 05 14 08 00     4.670   292.850 0.0118465   985.000     0.000   350.000     0.000
2001 05 14 08 30     5.200   292.450 0.0117110   985.000     0.000   349.000     0.000
2001 05 14 09 00     5.220   292.150 0.0116189   985.000     0.000   347.000     0.000
2001 05 14 09 30     4.700   291.650 0.0114494   985.000     0.000   352.000     0.000
2001 05 14 10 00     4.870   291.650 0.0114086   985.000     0.000   351.000     0.000
2001 05 14 10 30     4.440   291.650 0.0113949   985.000    12.000   349.000     0.000
2001 05 14 11 00     4.440   291.950 0.0115014   985.000    86.000   360.000     0.000
2001 05 14 11 30     5.390   293.050 0.0117129   985.000   147.000   358.000     0.000
2001 05 14 12 00     6.560   294.450 0.0118688   985.000   283.000   359.000     0.000
2001 05 14 12 30     6.960   295.450 0.0120016   985.000   369.000   363.000     0.000
2001 05 14 13 00     6.640   296.350 0.0122069   985.000   452.000   364.000     0.000
2001 05 14 13 30     6.860   297.350 0.0124677   985.000   500.000   367.000     0.000
2001 05 14 14 00     7.810   298.750 0.0127847   985.000   551.000   366.000     0.000
2001 05 14 14 30     7.410   299.150 0.0128786   985.000   489.000   371.000     0.000
2001 05 14 15 00     7.460   300.350 0.0131497   984.000   770.000   390.000     0.000
2001 05 14 15 30     7.060   300.950 0.0133599   984.000   708.000   383.000     0.000
2001 05 14 16 00     6.140   302.050 0.0134060   984.000   794.000   379.000     0.000
2001 05 14 16 30     6.440   302.850 0.0129468   984.000   889.000   381.000     0.000
2001 05 14 17 00     6.270   303.650 0.0128165   983.000   922.000   382.000     0.000
2001 05 14 17 30     7.050   304.150 0.0121060   982.000   818.000   387.000     0.000
2001 05 14 18 00     7.830   304.550 0.0115302   982.000   843.000   391.000     0.000
2001 05 14 18 30     8.750   305.050 0.0111469   981.000   872.000   392.000     0.000
2001 05 14 19 00     9.060   305.250 0.0108442   981.000   750.000   396.000     0.000
2001 05 14 19 30     8.490   305.450 0.0102845   981.000   630.000   399.000     0.000
2001 05 14 20 00     9.160   305.450 0.0102329   980.000   632.000   396.000     0.000
2001 05 14 20 30     8.280   305.850 0.0104364   980.000   631.000   401.000     0.000
2001 05 14 21 00     8.850   305.650 0.0102346   979.000   554.000   399.000     0.000
2001 05 14 21 30     8.390   305.550 0.0103018   979.000   430.000   400.000     0.000
2001 05 14 22 00     8.010   305.350 0.0099995   979.000   339.000   403.000     0.000
2001 05 14 22 30     8.090   304.850 0.0103803   979.000   216.000   400.000     0.000
2001 05 14 23 00     8.930   304.450 0.0109399   979.000   153.000   395.000     0.000
2001 05 14 23 30     8.070   303.650 0.0110948   979.000    76.000   390.000     0.000
2001 05 15 00 00     7.370   303.250 0.0112813   979.000    69.000   390.000     0.000
2001 05 15 00 30     6.250   302.250 0.0113974   979.000    12.000   388.000     0.000
2001 05 15 01 00     4.400   300.850 0.0116004   979.000     0.000   384.000     0.000
2001 05 15 01 30     3.500   299.250 0.0117490   979.000     0.000   379.000     0.000
2001 05 15 02 00     3.310   298.350 0.0118026   980.000     0.000   377.000     0.000
2001 05 15 02 30     2.890   297.850 0.0115331   980.000     0.000   375.000     0.000
2001 05 15 03 00     2.790   297.150 0.0114013   980.000     0.000   373.000     0.000
2001 05 15 03 30     2.640   296.450 0.0114974   980.000     0.000   372.000     0.000
2001 05 15 04 00     2.770   295.750 0.0116107   979.000     0.000   369.000     0.000
2001 05 15 04 30     2.340   295.450 0.0117167   980.000     0.000   370.000     0.000
2001 05 15 05 00     2.480   295.150 0.0118091   980.000     0.000   368.000     0.000
2001 05 15 05 30     3.040   294.750 0.0118993   979.000     0.000   370.000     0.000
2001 05 15 06 00     3.760   294.650 0.0121897   979.000     0.000   371.000     0.000
2001 05 15 06 30     3.940   294.950 0.0125519   979.000     0.000   372.000     0.000
2001 05 15 07 00     3.810   294.750 0.0126976   979.000     0.000   372.000     0.000
2001 05 15 07 30     4.220   294.750 0.0128973   979.000     0.000   371.000     0.000
2001 05 15 08 00     4.570   294.850 0.0130273   979.000     0.000   371.000     0.000
2001 05 15 08 30     5.210   294.750 0.0130638   979.000     0.000   371.000     0.000
2001 05 15 09 00     5.560   294.750 0.0131272   978.000     0.000   373.000     0.000
2001 05 15 09 30     5.920   294.650 0.0131458   978.000     0.000   373.000     0.000
2001 05 15 10 00     5.840   294.450 0.0131479   978.000     0.000   369.000     0.000
2001 05 15 10 30     5.930   294.450 0.0131315   978.000    11.000   368.000     0.000
2001 05 15 11 00     5.740   294.550 0.0132295   978.000    45.000   368.000     0.000
2001 05 15 11 30     5.780   295.050 0.0133553   978.000   120.000   369.000     0.000
2001 05 15 12 00     6.290   295.850 0.0133679   978.000   190.000   370.000     0.000
2001 05 15 12 30     6.620   296.850 0.0134508   978.000   288.000   374.000     0.000
2001 05 15 13 00     6.780   298.250 0.0135464   978.000   347.000   377.000     0.000
2001 05 15 13 30     7.480   299.050 0.0135637   978.000   406.000   377.000     0.000
2001 05 15 14 00     7.560   299.850 0.0138635   978.000   562.000   381.000     0.000
2001 05 15 14 30     8.100   300.850 0.0140362   978.000   651.000   385.000     0.000
2001 05 15 15 00     7.210   301.550 0.0142008   978.000   708.000   389.000     0.000
2001 05 15 15 30     6.770   302.550 0.0144721   978.000   782.000   392.000     0.000
2001 05 15 16 00     5.360   302.950 0.0145685   978.000   838.000   395.000     0.000
2001 05 15 16 30     4.940   303.450 0.0146896   978.000   865.000   397.000     0.000
2001 05 15 17 00     4.570   303.850 0.0146613   978.000   827.000   402.000     0.000
2001 05 15 17 30     5.090   304.950 0.0148264   978.000   860.000   405.000     0.000
2001 05 15 18 00     5.620   305.450 0.0148642   977.000   899.000   409.000     0.000
2001 05 15 18 30     5.180   305.650 0.0147809   977.000   826.000   409.000     0.000
2001 05 15 19 00     6.380   305.950 0.0148095   977.000   767.000   414.000     0.000
2001 05 15 19 30     6.380   306.450 0.0147379   977.000   777.000   419.000     0.000
2001 05 15 20 00     6.920   306.750 0.0146527   977.000   725.000   423.000     0.000
2001 05 15 20 30     6.890   306.750 0.0147355   976.000   573.000   428.000     0.000
2001 05 15 21 00     6.550   306.050 0.0147794   976.000   339.000   439.000     0.000
2001 05 15 21 30     6.910   306.150 0.0150924   976.000   343.000   427.000     0.000
2001 05 15 22 00     7.200   306.350 0.0151324   976.000   368.000   418.000     0.000
2001 05 15 22 30     7.590   306.450 0.0151852   976.000   259.000   418.000     0.000
2001 05 15 23 00     7.860   306.150 0.0150753   975.000   166.000   416.000     0.000
2001 05 15 23 30     6.950   305.650 0.0151774   976.000    99.000   415.000     0.000
2001 05 16 00 00     5.960   304.850 0.0155314   976.000    52.000   411.000     0.000
2001 05 16 00 30     3.610   303.550 0.0152408   977.000    11.000   409.000     0.000
2001 05 16 01 00     2.000   302.150 0.0151136   977.000     0.000   406.000     0.000
2001 05 16 01 30     1.820   300.750 0.0150689   977.000     0.000   405.000     0.000
2001 05 16 02 00     1.800   299.650 0.0149767   978.000     0.000   402.000     0.000
2001 05 16 02 30     1.530   299.250 0.0151711   978.000     0.000   398.000     0.000
2001 05 16 03 00     1.480   298.750 0.0151546   979.000     0.000   397.000     0.000
2001 05 16 03 30     2.080   298.550 0.0153097   979.000     0.000   397.000     0.000
2001 05 16 04 00     8.300   296.350 0.0150734   979.000     0.000   402.000     0.000
2001 05 16 04 30     8.800   296.150 0.0143999   979.000     0.000   425.000     0.000
2001 05 16 05 00     6.700   296.450 0.0141853   979.000     0.000   393.000     0.000
2001 05 16 05 30     6.090   296.250 0.0137942   979.000     0.000   384.000     0.000
2001 05 16 06 00     4.820   295.550 0.0138629   979.000     0.000   381.000     0.000
2001 05 16 06 30     4.860   295.550 0.0137929   979.000     0.000   385.000     0.000
2001 05 16 07 00     3.950   295.050 0.0137119   978.000     0.000   380.000     0.000
2001 05 16 07 30     3.450   294.650 0.0136760   978.000     0.000   379.000     0.000
2001 05 16 08 00     3.070   294.650 0.0139081   978.000     0.000   377.000     0.000
2001 05 16 08 30     3.120   294.850 0.0141648   978.000     0.000   377.000     0.000
2001 05 16 09 00     2.830   294.550 0.0142179   978.000     0.000   380.000     0.000
2001 05 16 09 30     2.170   294.350 0.0142709   978.000     0.000   387.000     0.000
2001 05 16 10 00     1.740   294.050 0.0141851   979.000     1.000   393.000     0.000
2001 05 16 10 30     1.230   294.050 0.0143128   979.000     5.000   402.000     0.000
2001 05 16 11 00     4.680   294.350 0.0146967   980.000     3.000   416.000     0.000
2001 05 16 11 30     7.890   293.350 0.0146819   982.000     5.000   411.000     2.290
2001 05 16 12 00     7.370   293.050 0.0148435   982.000    25.000   400.000     0.000
2001 05 16 12 30     8.530   293.550 0.0146037   982.000    23.000   401.000     0.000
2001 05 16 13 00     6.610   293.250 0.0139238   982.000   114.000   392.000     0.000
2001 05 16 13 30     6.210   293.550 0.0138010   982.000   225.000   381.000     0.000
2001 05 16 14 00     5.100   294.250 0.0138023   982.000   293.000   382.000     0.000
2001 05 16 14 30     3.320   295.150 0.0138222   981.000   259.000   387.000     0.000
2001 05 16 15 00     5.410   295.750 0.0139521   981.000   309.000   392.000     0.000
2001 05 16 15 30     5.330   296.650 0.0138443   981.000   546.000   388.000     0.000
2001 05 16 16 00     4.820   298.350 0.0137372   982.000   768.000   373.000     0.000
2001 05 16 16 30     4.470   299.150 0.0139353   982.000   826.000   374.000     0.000
2001 05 16 17 00     5.110   300.550 0.0135450   982.000   683.000   388.000     0.000
2001 05 16 17 30     4.130   301.250 0.0131742   981.000   514.000   409.000     0.000
2001 05 16 18 00     3.840   301.050 0.0135148   982.000   381.000   412.000     0.000
2001 05 16 18 30     4.610   300.850 0.0136435   982.000   423.000   413.000     0.000
2001 05 16 19 00     3.170   301.750 0.0132638   981.000   785.000   403.000     0.000
2001 05 16 19 30     3.030   303.150 0.0134063   981.000   784.000   393.000     0.000
2001 05 16 20 00     3.560   303.450 0.0129032   980.000   478.000   393.000     0.000
2001 05 16 20 30     4.670   303.950 0.0118776   980.000   524.000   406.000     0.000
2001 05 16 21 00     5.170   303.950 0.0111338   980.000   417.000   413.000     0.000
2001 05 16 21 30     4.350   302.550 0.0122077   981.000   218.000   422.000     0.000
2001 05 16 22 00     4.450   301.850 0.0131387   981.000   230.000   413.000     0.000
2001 05 16 22 30     3.260   301.250 0.0130272   981.000   142.000   407.000     0.000
2001 05 16 23 00     2.530   300.750 0.0136248   981.000   105.000   399.000     0.000
2001 05 16 23 30     2.730   299.750 0.0142330   981.000    67.000   388.000     0.000
2001 05 17 00 00     2.570   298.750 0.0145725   981.000    28.000   387.000     0.000
2001 05 17 00 30     1.950   297.450 0.0146899   981.000     4.000   390.000     0.000
2001 05 17 01 00     0.390   296.250 0.0145860   981.000     0.000   395.000     0.000
2001 05 17 01 30     1.760   296.750 0.0143796   981.000     0.000   403.000     0.000
2001 05 17 02 00     2.280   296.850 0.0140559   982.000     0.000   403.000     0.000
2001 05 17 02 30     1.640   296.350 0.0140556   982.000     0.000   403.000     0.000
2001 05 17 03 00     1.730   296.450 0.0140679   982.000     0.000   408.000     0.000
2001 05 17 03 30     1.300   296.050 0.0141781   982.000     0.000   407.000     0.000
2001 05 17 04 00     1.790   296.050 0.0142681   982.000     0.000   411.000     0.000
2001 05 17 04 30     2.590   295.850 0.0143611   982.000     0.000   408.000     0.000
2001 05 17 05 00     2.680   295.550 0.0145182   982.000     0.000   412.000     0.250
2001 05 17 05 30     2.200   294.750 0.0148357   983.000     0.000   417.000     2.790
2001 05 17 06 00     2.830   294.150 0.0156722   984.000     0.000   411.000     2.290
2001 05 17 06 30     2.420   293.450 0.0151879   984.000     0.000   407.000     3.300
2001 05 17 07 00     2.490   293.150 0.0149213   983.000     0.000   406.000     3.050
2001 05 17 07 30     3.590   292.850 0.0146437   983.000     0.000   405.000     1.020
2001 05 17 08 00     4.420   292.350 0.0142058   982.000     0.000   398.000     0.250
2001 05 17 08 30     6.250   292.050 0.0139543   981.000     0.000   398.000     0.250
2001 05 17 09 00     6.190   292.150 0.0140570   980.000     0.000   396.000     0.000
2001 05 17 09 30     3.000   292.150 0.0140570   980.000     0.000   393.000     0.000
2001 05 17 10 00     1.990   292.150 0.0140425   981.000     0.000   395.000     0.000
2001 05 17 10 30     1.360   292.050 0.0139400   982.000     2.000   399.000     0.000
2001 05 17 11 00     1.490   292.150 0.0140137   983.000     4.000   401.000     0.000
2001 05 17 11 30     1.750   292.150 0.0140137   983.000     9.000   402.000     0.000
2001 05 17 12 00     3.340   292.150 0.0139994   984.000    20.000   403.000     0.000
2001 05 17 12 30     2.600   292.050 0.0139114   984.000    37.000   401.000     0.000
2001 05 17 13 00     2.540   292.250 0.0140878   984.000    96.000   402.000     0.000
2001 05 17 13 30     1.530   292.550 0.0143560   984.000    57.000   400.000     0.000
2001 05 17 14 00     1.760   292.750 0.0145373   984.000    80.000   400.000     0.000
2001 05 17 14 30     1.940   293.050 0.0148130   984.000   132.000   396.000     0.000
2001 05 17 15 00     1.610   293.150 0.0149060   984.000    90.000   403.000     0.000
2001 05 17 15 30     1.020   293.250 0.0149994   984.000   123.000   404.000     0.000
2001 05 17 16 00     0.700   293.550 0.0150054   984.000   176.000   403.000     0.000
2001 05 17 16 30     0.950   294.050 0.0152887   984.000   306.000   400.000     0.000
2001 05 17 17 00     1.200   294.450 0.0146947   984.000   294.000   410.000     0.000
2001 05 17 17 30     1.020   294.650 0.0144324   984.000   275.000   401.000     0.000
2001 05 17 18 00     0.820   295.250 0.0145658   984.000   458.000   405.000     0.000
2001 05 17 18 30     1.050   296.150 0.0147930   983.000   488.000   405.000     0.000
2001 05 17 19 00     0.950   296.250 0.0146652   983.000   448.000   400.000     0.000
2001 05 17 19 30     1.270   296.950 0.0150193   983.000   609.000   412.000     0.000
2001 05 17 20 00     2.600   296.950 0.0150193   983.000   360.000   386.000     0.000
2001 05 17 20 30     4.120   296.950 0.0152662   983.000   490.000   376.000     0.000
2001 05 17 21 00     4.180   297.150 0.0147991   983.000   542.000   370.000     0.000
2001 05 17 21 30     4.210   297.250 0.0137878   983.000   316.000   373.000     0.000
2001 05 17 22 00     6.220   295.850 0.0144174   983.000   171.000   380.000     0.000
2001 05 17 22 30     5.710   294.650 0.0141832   983.000   104.000   388.000     0.000
2001 05 17 23 00     5.990   294.050 0.0136499   983.000   105.000   391.000     0.000
2001 05 17 23 30     5.980   293.750 0.0138333   982.000    71.000   381.000     0.000
2001 05 18 00 00     4.920   293.450 0.0142068   983.000    23.000   379.000     0.000
2001 05 18 00 30     4.520   293.250 0.0143939   983.000     7.000   383.000     0.000
2001 05 18 01 00     4.820   292.850 0.0141858   983.000     0.000   376.000     0.000
2001 05 18 01 30     5.740   291.950 0.0124033   984.000     0.000   375.000     0.000
2001 05 18 02 00     4.710   291.450 0.0118428   984.000     0.000   382.000     0.000
2001 05 18 02 30     5.020   290.950 0.0109012   985.000     0.000   394.000     0.000
2001 05 18 03 00     5.730   290.350 0.0103428   985.000     0.000   395.000     0.000
2001 05 18 03 30     5.170   290.050 0.0101325   984.000     0.000   385.000     0.000
2001 05 18 04 00     5.210   289.650 0.0099247   984.000     0.000   389.000     0.000
2001 05 18 04 30     5.410   289.350 0.0098063   984.000     0.000   379.000     0.000
2001 05 18 05 00     3.620   289.050 0.0098847   984.000     0.000   377.000     0.000
2001 05 18 05 30     4.090   288.950 0.0098672   984.000     0.000   387.000     0.000
2001 05 18 06 00     4.840   288.850 0.0097582   984.000     0.000   387.000     0.000
2001 05 18 06 30     4.740   288.750 0.0097522   984.000     0.000   389.000     0.000
2001 05 18 07 00     4.660   288.550 0.0098620   984.000     0.000   376.000     0.000
2001 05 18 07 30     4.270   288.450 0.0098763   984.000     0.000   377.000     0.000
2001 05 18 08 00     3.550   288.450 0.0100541   984.000     0.000   376.000     0.000
2001 05 18 08 30     4.070   288.450 0.0100319   984.000     0.000   375.000     0.000
2001 05 18 09 00     3.780   288.250 0.0100017   984.000     0.000   369.000     0.000
2001 05 18 09 30     4.130   287.950 0.0099813   984.000     0.000   370.000     0.000
2001 05 18 10 00     3.970   287.850 0.0099173   985.000     0.000   372.000     0.000
2001 05 18 10 30     3.510   287.650 0.0100107   985.000     6.000   373.000     0.000
2001 05 18 11 00     3.370   287.850 0.0103875   985.000    31.000   372.000     0.000
2001 05 18 11 30     4.070   288.850 0.0110362   985.000   123.000   369.000     0.000
2001 05 18 12 00     4.320   289.750 0.0116450   985.000   206.000   350.000     0.000
2001 05 18 12 30     4.300   290.450 0.0124052   985.000   265.000   339.000     0.000
2001 05 18 13 00     4.280   291.450 0.0130704   986.000   432.000   345.000     0.000
2001 05 18 13 30     5.050   291.950 0.0135454   986.000   390.000   362.000     0.000
2001 05 18 14 00     5.070   292.450 0.0138492   986.000   394.000   377.000     0.000
2001 05 18 14 30     4.130   292.850 0.0139951   986.000   262.000   367.000     0.000
2001 05 18 15 00     3.530   293.650 0.0142325   986.000   613.000   395.000     0.000
2001 05 18 15 30     3.610   294.650 0.0142877   986.000   764.000   363.000     0.000
2001 05 18 16 00     4.090   295.050 0.0140378   986.000   480.000   383.000     0.000
2001 05 18 16 30     3.660   295.250 0.0139217   986.000   473.000   391.000     0.000
2001 05 18 17 00     3.680   295.950 0.0139094   986.000   604.000   407.000     0.000
2001 05 18 17 30     3.520   296.350 0.0139616   986.000   598.000   392.000     0.000
2001 05 18 18 00     3.830   296.550 0.0139626   985.000   786.000   378.000     0.000
2001 05 18 18 30     3.350   297.250 0.0138173   985.000   792.000   384.000     0.000
2001 05 18 19 00     3.000   297.750 0.0139436   985.000   742.000   396.000     0.000
2001 05 18 19 30     3.090   297.750 0.0137649   985.000   382.000   399.000     0.000
2001 05 18 20 00     3.060   297.750 0.0134472   985.000   479.000   407.000     0.000
2001 05 18 20 30     2.640   297.750 0.0136399   984.000   218.000   402.000     0.000
2001 05 18 21 00     3.100   297.550 0.0132405   984.000   238.000   397.000     0.000
2001 05 18 21 30     3.120   298.150 0.0135859   984.000   406.000   378.000     0.000
